latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
34.21298,-118.08936,308.28,0.64,0.72,2025-01-09,0841,N21,VIIRS,n,2.0NRT,281.84,3.04,N
34.21235,-118.06949,301.88,0.64,0.72,2025-01-09,0841,N21,VIIRS,n,2.0NRT,280.75,5.06,N
34.20546,-118.06264,330.38,0.64,0.72,2025-01-09,0841,N21,VIIRS,n,2.0NRT,286.67,5.01,N
34.20529,-118.05727,320.12,0.64,0.72,2025-01-09,0841,N21,VIIRS,n,2.0NRT,285.53,5.01,N
34.20578,-118.07273,304.91,0.64,0.72,2025-01-09,0841,N21,VIIRS,n,2.0NRT,283.21,5.4,N
34.20141,-118.14642,298.53,0.65,0.73,2025-01-09,0841,N21,VIIRS,n,2.0NRT,284.57,3.92,N
34.19871,-118.05993,296.39,0.64,0.72,2025-01-09,0841,N21,VIIRS,n,2.0NRT,282.25,5.01,N
34.19499,-118.1554,304.15,0.65,0.73,2025-01-09,0841,N21,VIIRS,n,2.0NRT,284.93,2.05,N
34.19476,-118.14783,300.82,0.65,0.73,2025-01-09,0841,N21,VIIRS,n,2.0NRT,285.76,2.05,N
34.19453,-118.14021,299.93,0.65,0.73,2025-01-09,0841,N21,VIIRS,n,2.0NRT,285.68,2.88,N
34.1943,-118.1327,301.85,0.64,0.72,2025-01-09,0841,N21,VIIRS,n,2.0NRT,285.06,2.88,N
34.19196,-118.05694,296.05,0.64,0.72,2025-01-09,0841,N21,VIIRS,n,2.0NRT,282.3,1.18,N
34.18415,-118.02006,345.75,0.63,0.72,2025-01-09,0841,N21,VIIRS,n,2.0NRT,285.02,12.43,N
34.18833,-118.15644,298.34,0.65,0.73,2025-01-09,0841,N21,VIIRS,n,2.0NRT,282.18,2.05,N
34.18811,-118.14909,297.87,0.65,0.73,2025-01-09,0841,N21,VIIRS,n,2.0NRT,283.45,2.05,N
34.18766,-118.13443,303.04,0.64,0.72,2025-01-09,0841,N21,VIIRS,n,2.0NRT,284.45,2.88,N
34.18744,-118.12722,301.68,0.64,0.72,2025-01-09,0841,N21,VIIRS,n,2.0NRT,284.53,3.03,N
34.18723,-118.12022,296.59,0.64,0.72,2025-01-09,0841,N21,VIIRS,n,2.0NRT,283.54,3.03,N
34.18101,-118.13572,295.69,0.64,0.72,2025-01-09,0841,N21,VIIRS,n,2.0NRT,281.5,1.33,N
34.06864,-118.6078,315.32,0.69,0.74,2025-01-09,0841,N21,VIIRS,n,2.0NRT,283.95,3.65,N
34.06845,-118.6017,305.25,0.68,0.74,2025-01-09,0841,N21,VIIRS,n,2.0NRT,283.21,3.65,N
34.06723,-118.56203,298.03,0.68,0.74,2025-01-09,0841,N21,VIIRS,n,2.0NRT,285.26,1.64,N
34.05998,-118.54856,324.07,0.68,0.74,2025-01-09,0841,N21,VIIRS,n,2.0NRT,283.26,6.48,N
34.05322,-118.55074,298.17,0.68,0.74,2025-01-09,0841,N21,VIIRS,n,2.0NRT,283.1,2.69,N
34.05233,-118.5218,296.52,0.68,0.74,2025-01-09,0841,N21,VIIRS,n,2.0NRT,285.43,2.16,N
34.04646,-118.5526,312.68,0.68,0.74,2025-01-09,0841,N21,VIIRS,n,2.0NRT,283.8,2.69,N
34.04623,-118.5453,311.77,0.68,0.74,2025-01-09,0841,N21,VIIRS,n,2.0NRT,287.35,4.57,N
34.04601,-118.53809,309.26,0.68,0.74,2025-01-09,0841,N21,VIIRS,n,2.0NRT,286.51,4.57,N
34.04578,-118.53066,299.41,0.68,0.74,2025-01-09,0841,N21,VIIRS,n,2.0NRT,284.61,2.16,N
34.04555,-118.52302,300.02,0.68,0.74,2025-01-09,0841,N21,VIIRS,n,2.0NRT,286.27,2.16,N
34.04205,-118.63398,314.62,0.69,0.74,2025-01-09,0841,N21,VIIRS,n,2.0NRT,282.2,3.63,N
34.03969,-118.55454,301.58,0.68,0.74,2025-01-09,0841,N21,VIIRS,n,2.0NRT,283.43,2.1,N
34.03947,-118.54718,298.69,0.68,0.74,2025-01-09,0841,N21,VIIRS,n,2.0NRT,283.3,3,N
34.03899,-118.53159,298.08,0.68,0.74,2025-01-09,0841,N21,VIIRS,n,2.0NRT,285.15,1.55,N
34.03877,-118.52408,296.98,0.68,0.74,2025-01-09,0841,N21,VIIRS,n,2.0NRT,284.23,1.55,N
